Comment,Location 1,Location 2,Location 3,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_probabilities_json
মাথামোডা গুলো যখন বাবার কোটায় প্রতিমন্ত্রী। স…,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ওনাকে দখল যোদ্দা দিলে ভালো হয়,Dhaka,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
"""আল্লাহর ওয়াস্তে একে মন্ত্রনালয় থেকে বাদ । বিশ্বাস করেন, এর ঘটে কিচ্ছু নেই..!""",Dhaka,Narail,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""এ তো মেয়র হতে পারে নাই, চুরি করে এমপি, এখন আবার মুক্তিযুদ্ধ বিষয়ক মন্ত্রী, বিষয়টা চুদলিং পং হয়ে গেলো""",Mymensingh,Sherpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
চাঁদাবাজির মন্ত্রী বানানো হোক,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
পুরান ঢাকার ডাকাত,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হোগা মারা শেষ,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""মুক্তিযোদ্দের, ম তো বুজে না এই লোক""",Chittagong,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
একে তো মন্ত্রী হিসেবে ভালো লাগে না আর দিয়েছে মুক্তিযুদ্ধ বিষয়ক চু...দেছে রে,Mymensingh,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
এইবার সব মুক্তিযোদ্ধা তার পরিবার থেকে বের হবে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযুদ্ধের পুরো গোয়াটাই মাইর দিলো।,Barisal,Bhola,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Shamiul Hassan Nihan Hasibul Alam এতে ও বুঝি মন্ত্রী ব্যপারটা হজম হইলো না,Comilla,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হু** গা মারা সারা,Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিমন্ত্রী না প্রতিবন্ধী,Sylhet,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ও ৭১ সালে শিশু মুক্তিযোদ্ধা ছিল আমি কিন্তু নিজে দেখেছি ওকে যুদ্ধ করতে,Narayanganj,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
জাতির জন্য লজ্জার বিষয় এরকম মানুষের কাছ থেকেও মুক্তিযুদ্ধ সম্পর্কে জানতে হবে,Narayanganj,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
৭১ সালে ঘেরাও ইশরাকের জন্মই হয় নাই সো কিভাবে ও মুক্তিযুদ্ধ বিষয়ক মন্ত্রী হয়!,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এই মুক্তি জুদদো বলতে কি বোঝে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিবন্ধী মন্ত্রী,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
হয়ছে মুক্তিযোদ্ধের হো … মারা শেষ,Chittagong,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""বাংলাদেশের প্রত্যেকটা বিএনপি শিশু কর্মীকে মুক্তিযোদ্ধার সার্টিফিকেট দিয়ে দিবে কথাটা মিলিয়ে নিয়েন,""",Dhaka,Sylhet,Habiganj,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সে তো একটা পাগল,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Mohammad Sohag o to gherao montronaloyer daitto pawar kotha..o to se kaje dokkho,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
boka choda sala,Dhaka,Barisal,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এইসব আবালও এমপি মন্ত্রী হয়,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""ভাইয়ার বউ যে কুখ্যাত রাজাকারের মেয়ে, সেটা জানেন আপনারা?""",নোয়াখালী,Chittagong,Noakhali,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিবন্ধি,চাঁদপুর,ঝিনাইদহ,Dhaka,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
চোদনা,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এই পাগল,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ও নিজেই তো হলো একটা সন্ত্রাস,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""ওই সারাজীবন বিদেশে থেকে ফস্টিনস্টি করে বেড়াইছে, তাও বাচ্চা একটা ছেলে, ও মুক্তিযুদ্ধের কি বুঝবে?""",Dhaka,Chittagong,Noakhali,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিমন্ত্রী না প্রতিবন্ধী,Bandarban,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
প্রতিমন্ত্রী প্রতিবন্ধী ( ),Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
অভদ্র একটা,Dhaka,Netrokona,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঘেরাও বিষয়ক মন্ত্রী,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযোদ্ধাদের গোয়া মারছে এইবার,Dhaka,Rangpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""বসে, ইচ্ছেমতো লুটপাট করে বাংলাদেশকে দুর্নীতিতে চ্যাম্পিয়ন করিস। কেমন!""",Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ভুয়া প্রতিমন্ত্রী,Rajshahi,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Mehran Ahmed এই ধইঞ্চা রে না দিলেও পারতো,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
চোর সালা,Sirajganj,,,negative,0.6,-0.54,heuristic,0.6,0.30000000000000004,0.08000000000000002,0.020000000000000004,"{""negative"": 0.6, ""neutral"": 0.30000000000000004, ""positive"": 0.08000000000000002, ""sarcastic_negative"": 0.020000000000000004}"
ভুয়া,Dhaka,Jashore,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এবার তারেক রহমানের মেয়ে মুক্তিযোদ্ধ হয়ে যাবে,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
অয় তো নিজেই একটা রাজাকার,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
খাইছেরে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ফজু পাগলা রে দেন জামাতের পুটকি মারা সারা,Cumilla,Comilla,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
রুমিন আর ইশরাক দুজনে পালিয়েছে? পোলাপানে বিবাহের গুঞ্জন উঠাইছে।,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ইশরাক হোসেন প্রতি মন্ত্রী …,কিশোরগঞ্জ,Dhaka,Kishoreganj,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""এখন বলবে সে ৭১ এর মুক্তিযুদ্ধা,,,লোক আর পাইল না""",Dhaka,Mymensingh,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ভোট চোর মন্ত্রণালয়ের দায়িত্ব কে নেবে??,Dhaka,,,negative,0.6,-0.54,heuristic,0.6,0.30000000000000004,0.08000000000000002,0.020000000000000004,"{""negative"": 0.6, ""neutral"": 0.30000000000000004, ""positive"": 0.08000000000000002, ""sarcastic_negative"": 0.020000000000000004}"
"""বেডা যেইভাবে যুদ্ধ করে জিয়ার কবরে সবার সামনে জায়গা করে নিছে,এতে করে এই পদ দেওয়াটাই স্বাভাবিক""",Dhaka,Chandpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সে তো ব্যারিস্টার পাস করে দেশে আসছে মুক্তিযোদ্ধা মন্ত্রী পদে দায়িত্ব পালন করবে কিভাব পরা তো টাকা টুকা সবকিছুই লুট করে খাবে,Dhaka,Naogaon,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ইশরাক আছে না ইশরাক এর আব্বায় মুক্তি যুদ্ধ দেখছে কি না সন্দেহ আর এই বাচ্চা কে দিছে মুক্তি যুদ্ধ বিষয় মন্ত্রী,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
জামাত শিবিরকে সরাসরি রাজাকার বলার পাশ পেয়ে গেল,Dhaka,Jamalpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
লেইট প্রতিমন্ত্রী,Mymensingh,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
তোদের মত মিডিয়া দেখলে হাসি পায়,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
৭১ এর বিরোধীতাকারী পেতাত্বাদের গায়ে জ্বলা তঙ্ক শুরু হয়ে গেছে,বগুড়া,Dhaka,Rangpur,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ভোট চোর,Dhaka,,,negative,0.6,-0.54,heuristic,0.6,0.30000000000000004,0.08000000000000002,0.020000000000000004,"{""negative"": 0.6, ""neutral"": 0.30000000000000004, ""positive"": 0.08000000000000002, ""sarcastic_negative"": 0.020000000000000004}"
এ ভোট চোর কি মন্ত্রী হবার যোগ্য?,ভোলা,Barisal,Bhola,negative,0.6,-0.54,heuristic,0.6,0.30000000000000004,0.08000000000000002,0.020000000000000004,"{""negative"": 0.6, ""neutral"": 0.30000000000000004, ""positive"": 0.08000000000000002, ""sarcastic_negative"": 0.020000000000000004}"
"""আমি নতুন এই কনসেপ্ট নিয়ে কাজ করছি যেখানে কোনো ডিজাইনই রিপিট হবে না। যারা ইউনিক কিছু পরতে ভালোবাসেন, তারা চাইলে আমার ল্যাব ঘুরে আসতে পারেন:""",Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
